248, 497, 509, 502, 5877, 58499, 2020-12-15 14:36:06.445066
248, 497, 509, 503, 5907, 58578, 2020-12-15 14:36:07.066368
248, 494, 509, 503, 5717, 58156, 2020-12-15 14:36:07.698172
31, 57990, 248, 496, 503, 503, 2020-12-15 14:36:07.707435
248, 494, 509, 503, 5701, 58256, 2020-12-15 14:36:07.847531
248, 495, 509, 502, 5552, 58142, 2020-12-15 14:36:08.205560
248, 494, 509, 503, 5522, 58134, 2020-12-15 14:36:08.208769
248, 495, 509, 503, 5528, 58175, 2020-12-15 14:36:08.324113
249, 495, 509, 503, 5512, 58113, 2020-12-15 14:36:08.714730
248, 495, 509, 502, 5566, 58085, 2020-12-15 14:36:08.815254
250, 496, 509, 503, 5679, 58127, 2020-12-15 14:36:08.974534
249, 495, 511, 502, 5669, 58157, 2020-12-15 14:36:09.104604
249, 494, 509, 503, 5686, 58182, 2020-12-15 14:36:09.145876
249, 493, 509, 502, 5687, 58178, 2020-12-15 14:36:09.194858
249, 495, 509, 502, 5712, 58024, 2020-12-15 14:36:09.262971
250, 497, 511, 502, 5722, 58013, 2020-12-15 14:36:09.293851
249, 496, 509, 502, 5809, 57959, 2020-12-15 14:36:09.556555
249, 495, 509, 502, 5882, 58113, 2020-12-15 14:36:09.588469
251, 495, 509, 504, 5906, 58086, 2020-12-15 14:36:09.610868
249, 496, 508, 502, 5991, 58019, 2020-12-15 14:36:09.655143
249, 495, 509, 502, 6082, 57975, 2020-12-15 14:36:09.676499
247, 495, 509, 502, 6060, 57938, 2020-12-15 14:36:09.896727
250, 494, 509, 502, 6086, 57900, 2020-12-15 14:36:10.005243
250, 496, 511, 502, 6142, 57956, 2020-12-15 14:36:10.215959
249, 497, 510, 502, 6152, 58316, 2020-12-15 14:36:10.242705
248, 497, 509, 504, 6088, 58000, 2020-12-15 14:36:10.409119
250, 495, 509, 504, 6106, 57912, 2020-12-15 14:36:10.544170
250, 495, 508, 504, 6095, 57940, 2020-12-15 14:36:10.552015
248, 497, 508, 502, 6021, 57831, 2020-12-15 14:36:10.851622
249, 495, 509, 502, 5819, 57887, 2020-12-15 14:36:10.876092
250, 495, 510, 504, 6061, 57771, 2020-12-15 14:36:10.882620
249, 494, 509, 503, 6162, 57744, 2020-12-15 14:36:10.912980
249, 495, 509, 503, 6019, 57795, 2020-12-15 14:36:10.933138
249, 494, 509, 504, 6078, 57650, 2020-12-15 14:36:11.003160
250, 494, 509, 502, 6088, 57811, 2020-12-15 14:36:11.006121
249, 497, 508, 503, 6019, 57651, 2020-12-15 14:36:11.052979
249, 494, 510, 502, 5980, 57729, 2020-12-15 14:36:11.129634
249, 495, 509, 502, 5949, 57736, 2020-12-15 14:36:11.132574
251, 494, 508, 502, 5938, 57757, 2020-12-15 14:36:11.143223
249, 495, 508, 502, 5962, 57788, 2020-12-15 14:36:11.182267
249, 498, 509, 503, 6031, 57878, 2020-12-15 14:36:11.207016
249, 495, 511, 502, 6029, 57895, 2020-12-15 14:36:11.208913
249, 494, 508, 502, 6046, 57928, 2020-12-15 14:36:11.354378
250, 496, 508, 502, 6070, 57926, 2020-12-15 14:36:11.387740
250, 495, 508, 503, 6072, 57972, 2020-12-15 14:36:11.396354
249, 495, 509, 502, 5999, 58016, 2020-12-15 14:36:11.481047
248, 493, 509, 502, 6037, 57913, 2020-12-15 14:36:11.534243
249, 495, 509, 502, 5980, 57953, 2020-12-15 14:36:11.536654
249, 494, 508, 503, 6017, 57911, 2020-12-15 14:36:11.602154
249, 494, 510, 503, 6018, 57898, 2020-12-15 14:36:11.604875
249, 493, 508, 502, 6028, 57873, 2020-12-15 14:36:11.620079
249, 495, 509, 503, 6024, 57892, 2020-12-15 14:36:11.655741
249, 495, 508, 502, 6016, 57856, 2020-12-15 14:36:11.682090
